Marca,Código Marca,Modelo,Código Modelo,Ano,Código Ano
Fiat,21,Uno Mille Grazie 1.0 Fire Flex 8v 4p,6692,2013 Gasolina,2013-1
Fiat,21,Uno Mille SX 2p e 4p,650,1998 Gasolina,1998-1
Fiat,21,Uno Mille SX 2p e 4p,650,1997 Gasolina,1997-1
Fiat,21,Uno Mille SX 2p e 4p,650,1996 Gasolina,1996-1
Fiat,21,Uno Mille SX Young 1.0 IE,651,1999 Gasolina,1999-1
Fiat,21,Uno Mille SX Young 1.0 IE,651,1999 Álcool,1999-2
Fiat,21,Uno Mille SX Young 1.0 IE,651,1998 Gasolina,1998-1
Fiat,21,Uno Mille SX Young 1.0 IE,651,1998 Álcool,1998-2
Fiat,21,UNO MILLE WAY ECO.XINGU 1.0 F.Flex 8v 5p,6320,2013 Gasolina,2013-1
Fiat,21,Uno Mille WAY ECONOMY 1.0 F.Flex 2p,4765,2013 Gasolina,2013-1
Fiat,21,Uno Mille WAY ECONOMY 1.0 F.Flex 2p,4765,2012 Gasolina,2012-1
Fiat,21,Uno Mille WAY ECONOMY 1.0 F.Flex 2p,4765,2011 Gasolina,2011-1
Fiat,21,Uno Mille WAY ECONOMY 1.0 F.Flex 2p,4765,2010 Gasolina,2010-1
Fiat,21,Uno Mille WAY ECONOMY 1.0 F.Flex 2p,4765,2009 Gasolina,2009-1
Fiat,21,Uno Mille WAY ECONOMY 1.0 F.Flex 4p,4766,2013 Gasolina,2013-1
Fiat,21,Uno Mille WAY ECONOMY 1.0 F.Flex 4p,4766,2012 Gasolina,2012-1
Fiat,21,Uno Mille WAY ECONOMY 1.0 F.Flex 4p,4766,2011 Gasolina,2011-1
Fiat,21,Uno Mille WAY ECONOMY 1.0 F.Flex 4p,4766,2010 Gasolina,2010-1
Fiat,21,Uno Mille WAY ECONOMY 1.0 F.Flex 4p,4766,2009 Gasolina,2009-1
Fiat,21,Uno Mille/ Mille EX/ Smart 2p,649,2004 Álcool,2004-2
Fiat,21,Uno Mille/ Mille EX/ Smart 2p,649,2003 Álcool,2003-2
Fiat,21,Uno Mille/ Mille EX/ Smart 2p,649,2002 Gasolina,2002-1
Fiat,21,Uno Mille/ Mille EX/ Smart 2p,649,2002 Álcool,2002-2
Fiat,21,Uno Mille/ Mille EX/ Smart 2p,649,2001 Gasolina,2001-1
Fiat,21,Uno Mille/ Mille EX/ Smart 2p,649,2001 Álcool,2001-2
Fiat,21,Uno Mille/ Mille EX/ Smart 2p,649,2000 Gasolina,2000-1
Fiat,21,Uno Mille/ Mille EX/ Smart 2p,649,2000 Álcool,2000-2
Fiat,21,Uno Mille/ Mille EX/ Smart 2p,649,1999 Gasolina,1999-1
Fiat,21,Uno Mille/ Mille EX/ Smart 2p,649,1999 Álcool,1999-2
Fiat,21,Uno Mille/ Mille EX/ Smart 2p,649,1998 Gasolina,1998-1
Fiat,21,Uno Mille/ Mille EX/ Smart 2p,649,1998 Álcool,1998-2
Fiat,21,Uno Mille/ Mille EX/ Smart 2p,649,1997 Gasolina,1997-1
Fiat,21,Uno Mille/ Mille EX/ Smart 4p,652,2004 Álcool,2004-2
Fiat,21,Uno Mille/ Mille EX/ Smart 4p,652,2003 Álcool,2003-2
Fiat,21,Uno Mille/ Mille EX/ Smart 4p,652,2002 Álcool,2002-2
Fiat,21,Uno Mille/ Mille EX/ Smart 4p,652,2001 Gasolina,2001-1
Fiat,21,Uno Mille/ Mille EX/ Smart 4p,652,2001 Álcool,2001-2
Fiat,21,Uno Mille/ Mille EX/ Smart 4p,652,2000 Gasolina,2000-1
Fiat,21,Uno Mille/ Mille EX/ Smart 4p,652,2000 Álcool,2000-2
Fiat,21,Uno Mille/ Mille EX/ Smart 4p,652,1999 Gasolina,1999-1
Fiat,21,Uno Mille/ Mille EX/ Smart 4p,652,1999 Álcool,1999-2
Fiat,21,Uno Mille/ Mille EX/ Smart 4p,652,1998 Gasolina,1998-1
Fiat,21,Uno Mille/ Mille EX/ Smart 4p,652,1997 Gasolina,1997-1
Fiat,21,Uno S 1.5 i.e. / 1.5 / 1.3/ SX 1.3,653,1994 Gasolina,1994-1
Fiat,21,Uno S 1.5 i.e. / 1.5 / 1.3/ SX 1.3,653,1993 Gasolina,1993-1
Fiat,21,Uno S 1.5 i.e. / 1.5 / 1.3/ SX 1.3,653,1992 Gasolina,1992-1
Fiat,21,Uno S 1.5 i.e. / 1.5 / 1.3/ SX 1.3,653,1991 Gasolina,1991-1
Fiat,21,Uno S 1.5 i.e. / 1.5 / 1.3/ SX 1.3,653,1990 Gasolina,1990-1
Fiat,21,Uno S 1.5 i.e. / 1.5 / 1.3/ SX 1.3,653,1989 Gasolina,1989-1
Fiat,21,Uno S 1.5 i.e. / 1.5 / 1.3/ SX 1.3,653,1988 Gasolina,1988-1
Fiat,21,Uno S 1.5 i.e. / 1.5 / 1.3/ SX 1.3,653,1987 Gasolina,1987-1
Fiat,21,Uno S 1.5 i.e. / 1.5 / 1.3/ SX 1.3,653,1986 Gasolina,1986-1
Fiat,21,Uno S 1.5 i.e. / 1.5 / 1.3/ SX 1.3,653,1985 Gasolina,1985-1
Fiat,21,UNO SPORT. Dual. 1.4 B.Edit. Flex 8V 5p,7616,2016 Gasolina,2016-1
Fiat,21,UNO SPORT.INTERLAGOS 1.4 EVO F.Flex 8v,6321,2014 Gasolina,2014-1
Fiat,21,UNO SPORT.INTERLAGOS 1.4 EVO F.Flex 8v,6321,2013 Gasolina,2013-1
Fiat,21,UNO SPORTING 1.3 Flex 8V 5p,7733,2018 Gasolina,2018-1
Fiat,21,UNO SPORTING 1.3 Flex 8V 5p,7733,2017 Gasolina,2017-1
Fiat,21,UNO SPORTING 1.4 B.Edit. Flex 8V 5p,7617,2016 Gasolina,2016-1
Fiat,21,UNO SPORTING 1.4 EVO Fire Flex 8V 2p,5482,2012 Gasolina,2012-1
Fiat,21,UNO SPORTING 1.4 EVO Fire Flex 8V 4p,5465,2016 Gasolina,2016-1
Fiat,21,UNO SPORTING 1.4 EVO Fire Flex 8V 4p,5465,2015 Gasolina,2015-1
Fiat,21,UNO SPORTING 1.4 EVO Fire Flex 8V 4p,5465,2014 Gasolina,2014-1
Fiat,21,UNO SPORTING 1.4 EVO Fire Flex 8V 4p,5465,2013 Gasolina,2013-1
Fiat,21,UNO SPORTING 1.4 EVO Fire Flex 8V 4p,5465,2012 Gasolina,2012-1
Fiat,21,UNO SPORTING 1.4 EVO Fire Flex 8V 4p,5465,2011 Gasolina,2011-1
Fiat,21,UNO SPORTING Dual./GSR 1.3 Flex 8V 5p,7734,2018 Gasolina,2018-1
Fiat,21,UNO SPORTING Dual./GSR 1.3 Flex 8V 5p,7734,2017 Gasolina,2017-1
Fiat,21,UNO SPORTING Dualogic 1.4 EVO Flex 8V 4p,7070,2016 Gasolina,2016-1
Fiat,21,UNO SPORTING Dualogic 1.4 EVO Flex 8V 4p,7070,2015 Gasolina,2015-1
Fiat,21,Uno Turbo 1.4 i.e. 2p,654,1996 Gasolina,1996-1
Fiat,21,Uno Turbo 1.4 i.e. 2p,654,1995 Gasolina,1995-1
Fiat,21,Uno Turbo 1.4 i.e. 2p,654,1994 Gasolina,1994-1
Fiat,21,UNO VIVACE 1.0 EVO Fire Flex 8V 3p,5483,2016 Gasolina,2016-1
Fiat,21,UNO VIVACE 1.0 EVO Fire Flex 8V 3p,5483,2015 Gasolina,2015-1
Fiat,21,UNO VIVACE 1.0 EVO Fire Flex 8V 3p,5483,2014 Gasolina,2014-1
Fiat,21,UNO VIVACE 1.0 EVO Fire Flex 8V 3p,5483,2013 Gasolina,2013-1
Fiat,21,UNO VIVACE 1.0 EVO Fire Flex 8V 3p,5483,2012 Gasolina,2012-1
Fiat,21,UNO VIVACE Celeb. 1.0 EVO F. Flex 8V 3p,5484,2016 Gasolina,2016-1
Fiat,21,UNO VIVACE Celeb. 1.0 EVO F. Flex 8V 3p,5484,2015 Gasolina,2015-1
Fiat,21,UNO VIVACE Celeb. 1.0 EVO F. Flex 8V 3p,5484,2014 Gasolina,2014-1
Fiat,21,UNO VIVACE Celeb. 1.0 EVO F. Flex 8V 3p,5484,2013 Gasolina,2013-1
Fiat,21,UNO VIVACE Celeb. 1.0 EVO F. Flex 8V 3p,5484,2012 Gasolina,2012-1
Fiat,21,UNO VIVACE Celeb. 1.0 EVO F.Flex 8V 5p,5242,2016 Gasolina,2016-1
Fiat,21,UNO VIVACE Celeb. 1.0 EVO F.Flex 8V 5p,5242,2015 Gasolina,2015-1
Fiat,21,UNO VIVACE Celeb. 1.0 EVO F.Flex 8V 5p,5242,2014 Gasolina,2014-1
Fiat,21,UNO VIVACE Celeb. 1.0 EVO F.Flex 8V 5p,5242,2013 Gasolina,2013-1
Fiat,21,UNO VIVACE Celeb. 1.0 EVO F.Flex 8V 5p,5242,2012 Gasolina,2012-1
Fiat,21,UNO VIVACE Celeb. 1.0 EVO F.Flex 8V 5p,5242,2011 Gasolina,2011-1
Fiat,21,UNO VIVACE College 1.0 EVO FireFlex 5p,6520,2014 Gasolina,2014-1
Fiat,21,UNO VIVACE ITALIA 1.0 EVO F. Flex 8V 5p,7149,2015 Gasolina,2015-1
Fiat,21,UNO VIVACE ITALIA 1.0 EVO F. Flex 8V 5p,7149,2013 Gasolina,2013-1
Fiat,21,UNO VIVACE/RUA 1.0 EVO Fire Flex 8V 5p,5241,2016 Gasolina,2016-1
Fiat,21,UNO VIVACE/RUA 1.0 EVO Fire Flex 8V 5p,5241,2015 Gasolina,2015-1
Fiat,21,UNO VIVACE/RUA 1.0 EVO Fire Flex 8V 5p,5241,2014 Gasolina,2014-1
Fiat,21,UNO VIVACE/RUA 1.0 EVO Fire Flex 8V 5p,5241,2013 Gasolina,2013-1
Fiat,21,UNO VIVACE/RUA 1.0 EVO Fire Flex 8V 5p,5241,2012 Gasolina,2012-1
Fiat,21,UNO VIVACE/RUA 1.0 EVO Fire Flex 8V 5p,5241,2011 Gasolina,2011-1
Fiat,21,UNO WAY 1.0 EVO Fire Flex 8V 2p,5485,2013 Gasolina,2013-1
Fiat,21,UNO WAY 1.0 EVO Fire Flex 8V 2p,5485,2012 Gasolina,2012-1
Fiat,21,UNO WAY 1.0 EVO Fire Flex 8V 5p,5243,2016 Gasolina,2016-1
Fiat,21,UNO WAY 1.0 EVO Fire Flex 8V 5p,5243,2015 Gasolina,2015-1
Fiat,21,UNO WAY 1.0 EVO Fire Flex 8V 5p,5243,2014 Gasolina,2014-1
Fiat,21,UNO WAY 1.0 EVO Fire Flex 8V 5p,5243,2013 Gasolina,2013-1
Fiat,21,UNO WAY 1.0 EVO Fire Flex 8V 5p,5243,2012 Gasolina,2012-1
Fiat,21,UNO WAY 1.0 EVO Fire Flex 8V 5p,5243,2011 Gasolina,2011-1
Fiat,21,UNO WAY 1.0 Flex 6V 5p,7735,2021 Gasolina,2021-1
Fiat,21,UNO WAY 1.0 Flex 6V 5p,7735,2020 Gasolina,2020-1
Fiat,21,UNO WAY 1.0 Flex 6V 5p,7735,2019 Gasolina,2019-1
Fiat,21,UNO WAY 1.0 Flex 6V 5p,7735,2018 Gasolina,2018-1
Fiat,21,UNO WAY 1.0 Flex 6V 5p,7735,2017 Gasolina,2017-1
Fiat,21,UNO WAY 1.3 Flex 8V 5p,7736,2021 Gasolina,2021-1
Fiat,21,UNO WAY 1.3 Flex 8V 5p,7736,2020 Gasolina,2020-1
Fiat,21,UNO WAY 1.3 Flex 8V 5p,7736,2019 Gasolina,2019-1
Fiat,21,UNO WAY 1.3 Flex 8V 5p,7736,2018 Gasolina,2018-1
Fiat,21,UNO WAY 1.3 Flex 8V 5p,7736,2017 Gasolina,2017-1
Fiat,21,UNO WAY 1.4 EVO Dualogic Flex 8V 5p,7027,2016 Gasolina,2016-1
Fiat,21,UNO WAY 1.4 EVO Dualogic Flex 8V 5p,7027,2015 Gasolina,2015-1
Fiat,21,UNO WAY 1.4 EVO Fire Flex 8V 2p,5486,2013 Gasolina,2013-1
Fiat,21,UNO WAY 1.4 EVO Fire Flex 8V 2p,5486,2012 Gasolina,2012-1
Fiat,21,UNO WAY 1.4 EVO Fire Flex 8V 5p,5244,2016 Gasolina,2016-1
Fiat,21,UNO WAY 1.4 EVO Fire Flex 8V 5p,5244,2015 Gasolina,2015-1
Fiat,21,UNO WAY 1.4 EVO Fire Flex 8V 5p,5244,2014 Gasolina,2014-1
Fiat,21,UNO WAY 1.4 EVO Fire Flex 8V 5p,5244,2013 Gasolina,2013-1
Fiat,21,UNO WAY 1.4 EVO Fire Flex 8V 5p,5244,2012 Gasolina,2012-1
Fiat,21,UNO WAY 1.4 EVO Fire Flex 8V 5p,5244,2011 Gasolina,2011-1
Fiat,21,UNO WAY Celeb. 1.0 EVO Fire Flex 8V 2p,5487,2012 Gasolina,2012-1
Fiat,21,UNO WAY Celeb. 1.0 EVO Fire Flex 8V 5p,5245,2016 Gasolina,2016-1
Fiat,21,UNO WAY Celeb. 1.0 EVO Fire Flex 8V 5p,5245,2015 Gasolina,2015-1
Fiat,21,UNO WAY Celeb. 1.0 EVO Fire Flex 8V 5p,5245,2014 Gasolina,2014-1
Fiat,21,UNO WAY Celeb. 1.0 EVO Fire Flex 8V 5p,5245,2013 Gasolina,2013-1
Fiat,21,UNO WAY Celeb. 1.0 EVO Fire Flex 8V 5p,5245,2012 Gasolina,2012-1
Fiat,21,UNO WAY Celeb. 1.0 EVO Fire Flex 8V 5p,5245,2011 Gasolina,2011-1
Fiat,21,UNO WAY Celeb. 1.4 EVO Fire Flex 8V 2p,5488,2012 Gasolina,2012-1
Fiat,21,UNO WAY Celeb. 1.4 EVO Fire Flex 8V 5p,5246,2015 Gasolina,2015-1
Fiat,21,UNO WAY Celeb. 1.4 EVO Fire Flex 8V 5p,5246,2014 Gasolina,2014-1
Fiat,21,UNO WAY Celeb. 1.4 EVO Fire Flex 8V 5p,5246,2013 Gasolina,2013-1
Fiat,21,UNO WAY Celeb. 1.4 EVO Fire Flex 8V 5p,5246,2012 Gasolina,2012-1
Fiat,21,UNO WAY Celeb. 1.4 EVO Fire Flex 8V 5p,5246,2011 Gasolina,2011-1
Fiat,21,UNO WAY Dual./GSR 1.3 Flex 8V 5p,7737,2018 Gasolina,2018-1
Fiat,21,UNO WAY Dual./GSR 1.3 Flex 8V 5p,7737,2017 Gasolina,2017-1
Fiat,21,UNO WAY RIO 450 1.0 EVO Flex 8V 5p,7183,2016 Gasolina,2016-1
Fiat,21,UNO WAY RIO 450 1.0 EVO Flex 8V 5p,7183,2015 Gasolina,2015-1
Fiat,21,UNO WAY XINGU 1.0 EVO F.Flex 8V 5P,6322,2014 Gasolina,2014-1
Fiat,21,UNO WAY XINGU 1.0 EVO F.Flex 8V 5P,6322,2013 Gasolina,2013-1
Fiat,21,UNO WAY XINGU 1.4 EVO F.Flex 8V 5p,6323,2014 Gasolina,2014-1
Fiat,21,UNO WAY XINGU 1.4 EVO F.Flex 8V 5p,6323,2013 Gasolina,2013-1
Ford,22,Aerostar Mini-Van 3.8,655,1995 Gasolina,1995-1
Ford,22,Aerostar Mini-Van 3.8,655,1994 Gasolina,1994-1
Ford,22,Aerostar Mini-Van 3.8,655,1993 Gasolina,1993-1
Ford,22,Aerostar Mini-Van 3.8,655,1992 Gasolina,1992-1
Ford,22,Aerostar Mini-Van 3.8,655,1991 Gasolina,1991-1
Ford,22,Aerostar Mini-Van 3.8,655,1990 Gasolina,1990-1
Ford,22,Aspire 1.3,656,1995 Gasolina,1995-1
Ford,22,Belina GL 1.8 / 1.6,657,1986 Gasolina,1986-1
Ford,22,Belina GL 1.8 / 1.6,657,1985 Gasolina,1985-1
Ford,22,Belina L 1.8/ 1.6,658,1986 Gasolina,1986-1
Ford,22,Belina L 1.8/ 1.6,658,1985 Gasolina,1985-1
Ford,22,Bronco Sport Wildtrak 2.0 Tb 16V AWD Aut,9452,32000 Gasolina,32000-1
Ford,22,Bronco Sport Wildtrak 2.0 Tb 16V AWD Aut,9452,2024 Gasolina,2024-1
Ford,22,Bronco Sport Wildtrak 2.0 Tb 16V AWD Aut,9452,2023 Gasolina,2023-1
Ford,22,Bronco Sport Wildtrak 2.0 Tb 16V AWD Aut,9452,2022 Gasolina,2022-1
Ford,22,Bronco Sport Wildtrak 2.0 Tb 16V AWD Aut,9452,2021 Gasolina,2021-1
Ford,22,Club Wagon V8,659,1995 Gasolina,1995-1
Ford,22,Club Wagon V8,659,1994 Gasolina,1994-1
Ford,22,Club Wagon V8,659,1993 Gasolina,1993-1
Ford,22,Club Wagon XLT 4.9 V6,660,1996 Gasolina,1996-1
Ford,22,Club Wagon XLT 4.9 V6,660,1995 Gasolina,1995-1
Ford,22,Contour SE/ GL/ LX  2.0 16V,661,1995 Gasolina,1995-1
Ford,22,Contour SE/GL/ LX 2.5 24V,662,1995 Gasolina,1995-1
Ford,22,Corcel II GL/GT,663,1986 Gasolina,1986-1
Ford,22,Corcel II GL/GT,663,1985 Gasolina,1985-1
Ford,22,Corcel II L,664,1986 Gasolina,1986-1
Ford,22,Corcel II L,664,1985 Gasolina,1985-1
Ford,22,Courier 1.3i/Furgão,665,2000 Gasolina,2000-1
Ford,22,Courier 1.3i/Furgão,665,1999 Gasolina,1999-1
Ford,22,Courier 1.3i/Furgão,665,1998 Gasolina,1998-1
Ford,22,Courier 1.3i/Furgão,665,1997 Gasolina,1997-1
Ford,22,Courier 1.6 L/ 1.6 Flex,666,2013 Gasolina,2013-1
Ford,22,Courier 1.6 L/ 1.6 Flex,666,2012 Gasolina,2012-1
Ford,22,Courier 1.6 L/ 1.6 Flex,666,2011 Gasolina,2011-1
Ford,22,Courier 1.6 L/ 1.6 Flex,666,2010 Gasolina,2010-1
Ford,22,Courier 1.6 L/ 1.6 Flex,666,2009 Gasolina,2009-1
Ford,22,Courier 1.6 L/ 1.6 Flex,666,2008 Gasolina,2008-1
Ford,22,Courier 1.6 L/ 1.6 Flex,666,2007 Gasolina,2007-1
Ford,22,Courier 1.6 L/ 1.6 Flex,666,2006 Gasolina,2006-1
Ford,22,Courier 1.6 L/ 1.6 Flex,666,2005 Gasolina,2005-1
Ford,22,Courier 1.6 L/ 1.6 Flex,666,2004 Gasolina,2004-1
Ford,22,Courier 1.6 L/ 1.6 Flex,666,2003 Gasolina,2003-1
Ford,22,Courier 1.6 L/ 1.6 Flex,666,2002 Gasolina,2002-1
Ford,22,Courier 1.6 L/ 1.6 Flex,666,2001 Gasolina,2001-1
Ford,22,Courier 1.6 L/ 1.6 Flex,666,2000 Gasolina,2000-1
Ford,22,Courier CLX 1.4i 16V,667,1999 Gasolina,1999-1
Ford,22,Courier CLX 1.4i 16V,667,1998 Gasolina,1998-1
Ford,22,Courier Si 1.4i 16V,668,2000 Gasolina,2000-1
Ford,22,Courier Si 1.4i 16V,668,1999 Gasolina,1999-1
Ford,22,Courier Si 1.4i 16V,668,1998 Gasolina,1998-1
Ford,22,Courier Si 1.4i 16V,668,1997 Gasolina,1997-1
Ford,22,Courier Sport 1.6 8v,669,2001 Gasolina,2001-1
Ford,22,Courier Van 1.6/ 1.6 Flex 8V (Carga),4134,2012 Gasolina,2012-1
Ford,22,Courier Van 1.6/ 1.6 Flex 8V (Carga),4134,2011 Gasolina,2011-1
Ford,22,Courier Van 1.6/ 1.6 Flex 8V (Carga),4134,2010 Gasolina,2010-1
Ford,22,Courier Van 1.6/ 1.6 Flex 8V (Carga),4134,2009 Gasolina,2009-1
Ford,22,Courier Van 1.6/ 1.6 Flex 8V (Carga),4134,2008 Gasolina,2008-1
Ford,22,Courier Van 1.6/ 1.6 Flex 8V (Carga),4134,2007 Gasolina,2007-1
Ford,22,Courier XL/XL-RS 1.6/ XL 1.6 Flex,670,2013 Gasolina,2013-1
Ford,22,Courier XL/XL-RS 1.6/ XL 1.6 Flex,670,2012 Gasolina,2012-1
Ford,22,Courier XL/XL-RS 1.6/ XL 1.6 Flex,670,2011 Gasolina,2011-1
Ford,22,Courier XL/XL-RS 1.6/ XL 1.6 Flex,670,2010 Gasolina,2010-1
Ford,22,Courier XL/XL-RS 1.6/ XL 1.6 Flex,670,2009 Gasolina,2009-1
Ford,22,Courier XL/XL-RS 1.6/ XL 1.6 Flex,670,2008 Gasolina,2008-1
Ford,22,Courier XL/XL-RS 1.6/ XL 1.6 Flex,670,2007 Gasolina,2007-1
Ford,22,Courier XL/XL-RS 1.6/ XL 1.6 Flex,670,2006 Gasolina,2006-1
Ford,22,Courier XL/XL-RS 1.6/ XL 1.6 Flex,670,2005 Gasolina,2005-1
Ford,22,Courier XL/XL-RS 1.6/ XL 1.6 Flex,670,2004 Gasolina,2004-1
Ford,22,Courier XL/XL-RS 1.6/ XL 1.6 Flex,670,2003 Gasolina,2003-1
Ford,22,Courier XL/XL-RS 1.6/ XL 1.6 Flex,670,2002 Gasolina,2002-1
Ford,22,Courier XL/XL-RS 1.6/ XL 1.6 Flex,670,2001 Gasolina,2001-1
Ford,22,Courier XL/XL-RS 1.6/ XL 1.6 Flex,670,2000 Gasolina,2000-1
Ford,22,Crown Victoria LX 4.6,671,1992 Gasolina,1992-1
Ford,22,Crown Victoria LX 4.6,671,1991 Gasolina,1991-1
Ford,22,Del Rey Belina Ghia,672,1991 Gasolina,1991-1
Ford,22,Del Rey Belina Ghia,672,1990 Gasolina,1990-1
Ford,22,Del Rey Belina Ghia,672,1989 Gasolina,1989-1
Ford,22,Del Rey Belina Ghia,672,1988 Gasolina,1988-1
Ford,22,Del Rey Belina Ghia,672,1987 Gasolina,1987-1
Ford,22,Del Rey Belina Ghia,672,1986 Gasolina,1986-1
Ford,22,Del Rey Belina GL,673,1987 Gasolina,1987-1
Ford,22,Del Rey Belina GLX,674,1991 Gasolina,1991-1
Ford,22,Del Rey Belina GLX,674,1990 Gasolina,1990-1
Ford,22,Del Rey Belina GLX,674,1989 Gasolina,1989-1
Ford,22,Del Rey Belina GLX,674,1988 Gasolina,1988-1
Ford,22,Del Rey Belina GLX,674,1987 Gasolina,1987-1
Ford,22,Del Rey Belina L,675,1991 Gasolina,1991-1
Ford,22,Del Rey Belina L,675,1990 Gasolina,1990-1
Ford,22,Del Rey Belina L,675,1989 Gasolina,1989-1
Ford,22,Del Rey Belina L,675,1988 Gasolina,1988-1
Ford,22,Del Rey Belina L,675,1987 Gasolina,1987-1
Ford,22,Del Rey Ghia 1.8 / 1.6 2p e 4p,676,1991 Gasolina,1991-1
Ford,22,Del Rey Ghia 1.8 / 1.6 2p e 4p,676,1990 Gasolina,1990-1
Ford,22,Del Rey Ghia 1.8 / 1.6 2p e 4p,676,1989 Gasolina,1989-1
Ford,22,Del Rey Ghia 1.8 / 1.6 2p e 4p,676,1988 Gasolina,1988-1
Ford,22,Del Rey Ghia 1.8 / 1.6 2p e 4p,676,1987 Gasolina,1987-1
Ford,22,Del Rey Ghia 1.8 / 1.6 2p e 4p,676,1986 Gasolina,1986-1
Ford,22,Del Rey Ghia 1.8 / 1.6 2p e 4p,676,1985 Gasolina,1985-1
Ford,22,Del Rey GLX 1.6/1.8 / GL 1.6/1.8 2p e 4p,677,1991 Gasolina,1991-1
Ford,22,Del Rey GLX 1.6/1.8 / GL 1.6/1.8 2p e 4p,677,1990 Gasolina,1990-1
Ford,22,Del Rey GLX 1.6/1.8 / GL 1.6/1.8 2p e 4p,677,1989 Gasolina,1989-1
Ford,22,Del Rey GLX 1.6/1.8 / GL 1.6/1.8 2p e 4p,677,1988 Gasolina,1988-1
Ford,22,Del Rey GLX 1.6/1.8 / GL 1.6/1.8 2p e 4p,677,1987 Gasolina,1987-1
Ford,22,Del Rey GLX 1.6/1.8 / GL 1.6/1.8 2p e 4p,677,1986 Gasolina,1986-1
Ford,22,Del Rey GLX 1.6/1.8 / GL 1.6/1.8 2p e 4p,677,1985 Gasolina,1985-1
Ford,22,Del Rey L 1.8 / 1.6 2p e 4p,678,1991 Gasolina,1991-1
Ford,22,Del Rey L 1.8 / 1.6 2p e 4p,678,1990 Gasolina,1990-1
Ford,22,Del Rey L 1.8 / 1.6 2p e 4p,678,1989 Gasolina,1989-1
Ford,22,Del Rey L 1.8 / 1.6 2p e 4p,678,1988 Gasolina,1988-1
Ford,22,Del Rey L 1.8 / 1.6 2p e 4p,678,1987 Gasolina,1987-1
Ford,22,Del Rey L 1.8 / 1.6 2p e 4p,678,1986 Gasolina,1986-1
Ford,22,Del Rey L 1.8 / 1.6 2p e 4p,678,1985 Gasolina,1985-1
Ford,22,EcoSport  100 Anos 1.5 Flex 5p Aut.,8743,2020 Gasolina,2020-1
Ford,22,EcoSport 4WD 2.0/ 2.0 Flex 16V 5p,679,2012 Gasolina,2012-1
Ford,22,EcoSport 4WD 2.0/ 2.0 Flex 16V 5p,679,2011 Gasolina,2011-1
Ford,22,EcoSport 4WD 2.0/ 2.0 Flex 16V 5p,679,2010 Gasolina,2010-1
Ford,22,EcoSport 4WD 2.0/ 2.0 Flex 16V 5p,679,2009 Gasolina,2009-1
Ford,22,EcoSport 4WD 2.0/ 2.0 Flex 16V 5p,679,2008 Gasolina,2008-1
Ford,22,EcoSport 4WD 2.0/ 2.0 Flex 16V 5p,679,2007 Gasolina,2007-1
Ford,22,EcoSport 4WD 2.0/ 2.0 Flex 16V 5p,679,2006 Gasolina,2006-1
Ford,22,EcoSport 4WD 2.0/ 2.0 Flex 16V 5p,679,2005 Gasolina,2005-1
Ford,22,EcoSport 4WD 2.0/ 2.0 Flex 16V 5p,679,2004 Gasolina,2004-1
Ford,22,EcoSport FREESTYLE 1.5 12V Flex 5p Aut.,8004,2021 Gasolina,2021-1
Ford,22,EcoSport FREESTYLE 1.5 12V Flex 5p Aut.,8004,2020 Gasolina,2020-1
Ford,22,EcoSport FREESTYLE 1.5 12V Flex 5p Aut.,8004,2019 Gasolina,2019-1
Ford,22,EcoSport FREESTYLE 1.5 12V Flex 5p Aut.,8004,2018 Gasolina,2018-1
Ford,22,EcoSport FREESTYLE 1.5 12V Flex 5p Mec.,8005,2021 Gasolina,2021-1
Ford,22,EcoSport FREESTYLE 1.5 12V Flex 5p Mec.,8005,2020 Gasolina,2020-1
Ford,22,EcoSport FREESTYLE 1.5 12V Flex 5p Mec.,8005,2019 Gasolina,2019-1
Ford,22,EcoSport FREESTYLE 1.5 12V Flex 5p Mec.,8005,2018 Gasolina,2018-1
Ford,22,EcoSport FREESTYLE 1.6 16V Flex 5p,6157,2017 Gasolina,2017-1
Ford,22,EcoSport FREESTYLE 1.6 16V Flex 5p,6157,2016 Gasolina,2016-1
Ford,22,EcoSport FREESTYLE 1.6 16V Flex 5p,6157,2015 Gasolina,2015-1
Ford,22,EcoSport FREESTYLE 1.6 16V Flex 5p,6157,2014 Gasolina,2014-1
Ford,22,EcoSport FREESTYLE 1.6 16V Flex 5p,6157,2013 Gasolina,2013-1
Ford,22,EcoSport FREESTYLE 1.6 16V Flex 5p,6157,2012 Gasolina,2012-1
Ford,22,EcoSport FREESTYLE 1.6 16V Flex 5p Aut.,7371,2017 Gasolina,2017-1
Ford,22,EcoSport FREESTYLE 1.6 16V Flex 5p Aut.,7371,2016 Gasolina,2016-1
Ford,22,EcoSport FREESTYLE 2.0 16V 4WD Flex 5p,6464,2017 Gasolina,2017-1
Ford,22,EcoSport FREESTYLE 2.0 16V 4WD Flex 5p,6464,2016 Gasolina,2016-1
Ford,22,EcoSport FREESTYLE 2.0 16V 4WD Flex 5p,6464,2015 Gasolina,2015-1
Ford,22,EcoSport FREESTYLE 2.0 16V 4WD Flex 5p,6464,2014 Gasolina,2014-1
Ford,22,EcoSport FREESTYLE 2.0 16V 4WD Flex 5p,6464,2013 Gasolina,2013-1
Ford,22,EcoSport FREESTYLE 2.0 16V Flex 5p,6158,2014 Gasolina,2014-1
