,URL,Fabricante,Modelo,Versao,Valor,Cidade,Ano,Combustível,Placa final,KM,Câmbio,Cor,Carroceria,Airbag motorista,Ar-condicionado,Direção hidráulica,Vidros elétricos dianteiros,Travas elétricas,Retrovisores elétricos,Alarme,Freios abs,Bancos de couro,Airbag duplo frontal,Limpador traseiro,Desembaçador traseiro,Câmbio automático,Rodas de liga leve,Tração 4x4,Ar quente,Airbags laterais,Vidros elétricos traseiros,Banco do motorista com regulagem de altura,Ajuste elétrico dos retrovisores,Adaptado para pcd,Sensor de estacionamento dianteiro,Direção elétrica,Kit visibilidade,Sensor de estacionamento traseiro,Aceita troca,Ipva pago,Motorização,Potência (cv),Torque (kgf.m),Velocidade máxima (km/h),Tempo 0-100 (s),Consumo cidade (km/l),Consumo estrada (km/l),Tração,Direção,Suspensão dianteira,Suspensão traseira,Freios dianteiros,Freios traseiros,Altura (mm),Largura (mm),Comprimento (mm),Peso (kg),Tanque (L),Entre-eixos (mm),Porta-Malas (L),Ocupantes,Cd player,Computador de bordo,Baixa quilometragem,Único dono,Airbags de cortina,Cintos três-pontos para todos os ocupantes,Controle de tração,Controle eletrônico de estabilidade (esc),Chave presencial,Encostos de cabeça no banco traseiro,Retrovisores com rebatimento elétrico,Volante com regulagem de altura e profundidade,Volante multifuncional,Bluetooth,Entradas usb,Rádio,Assistente de subida em rampa,Carregador de celular por indução,Câmera de ré,Espelhamento de celular,Farol de neblina,Fixação para cadeirinhas infantis (isofix),Start-stop,Central multimídia,Teto solar,Piloto automático adaptativo (acc),Alerta de ponto cego,Alerta de tráfego traseiro cruzado,Acendimento automático dos faróis,Banco do motorista com ajuste elétrico,Banco do motorista com aquecimento,Banco traseiro bipartido,Banco traseiro rebatível,Luz de cortesia no porta-luvas,Luz de cortesia no porta-malas,Regulagem de altura do facho dos faróis,Retrovisor interno eletrocrômico,Saídas de ar-condicionado na segunda fileira,Volante com regulagem de altura,Ar-condicionado digital,Farol alto automático,Faróis de led,Luz de condução diurna (drl),Brake light,Trio elétrico,Distribuição eletrônica de frenagem (ebd),Airbag central,Nenhuma batida,Parece novo,Pneus novos,Veículo de não fumante,Revisões realizadas,Pronta entrega,Laudo cautelar aprovado,Licenciado esse ano,Possui vistoria,Limitador de velocidade,Frenagem autônoma de emergência (aeb),Gps,Sensor de chuva,Sensor de farol,Cd player com mp3,Saldão,Possui multas,Porta-copos,Aerofólio,Garantia de fábrica,Protetor de caçamba,Capota marítima,Wi-fi,Volante com acabamento em couro,Alerta de cinto para condutor,Alerta de cinto para passageiro da primeira fila,Ar-condicionado digital de 2 zonas,7 lugares,Garantia de 1 ano,Assistente de descida,Para-choque na cor do veículo,Cluster digital,Computador de bordo digital,Chave canivete,Descanso de braço na primeira fileira,Tração dianteira,Vidros elétricos traseiros one touch,Vidros elétricos dianteiros one touch,Pneus de uso misto,Encomenda,Vidros elétricos dianteiros antiesmagamento,Vidros elétricos traseiros antiesmagamento,Airbag de joelho,Airbag de capô,Android auto sem fio,Apple carplay,Apple carplay sem fio,Câmera 360º,Seta no retrovisor,Sistema de conectividade,Rodas de aço com calotas,Android auto,Teto panorâmico,Kit multimídia com tv,Toca fitas,Mylink,Trava multilock,Airbags traseiros,Friso lateral,Caçamba de fibra,Auto hold,Ancoragem de cadeiras infantis,Farol de milha,Barras longitudinais no teto,Estepe integral,Tração traseira,Kit gnv,Apoio de cabeça para passageiros da segunda fileira,Partida por botão,Certificado,Faróis de xenônio,Estepe temporário,Pneus run flat,Leitor de placa,Assistente de manutenção de faixa,Faróis com projetor,Alerta de mudança de faixa,Capa de banco,Tração 4x4 reduzida,Entrada usb no banco de trás,Alerta de cinto para todos os ocupantes	,Lanternas traseiras de led,Sensor crepuscular,Banco do passageiro com ajuste elétrico,Veículo alienado,Bancos dianteiros com aquecimento,Pneus de uso off-road,Park assist paralelo,Calha de chuva,Freio a disco dianteiro,Ar quente (ar-condicionado)
10,https://www.mobiauto.com.br/comprar/carros/ba-salvador/volkswagen/t-cross/2022/1-4-tsi-highline-aut-flex/detalhes/9063866?page=detail&undefined,Volkswagen,T-Cross,1.4 TSI Highline (Aut) (Flex),R$ 121.900,Salvador - BA,2021/2022,Flex,8,14.351,Automática,Preto,SUV,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,Sim,Sim,Sim,,Sim,,,Sim,,Sim,250 TSI 1.4,150 (E) / 150 (G),25.492905 (E) / 25.492905 (G),198 (E) / 198 (G),8.7 (E) / 8.7 (G),7.7 (E) / 11 (G),9.3 (E) / 13.2 (G),dianteira,Elétrica,,,Dois freios à disco com dois discos ventilados,,1568,1760,4199,1250,52,2651,420,5,,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,,,Sim,,,Sim,,,Sim,Sim,Sim,Sim,Sim,,Sim,,,,,Sim,Sim,,,,,,,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,https://www.mobiauto.com.br/comprar/carros/ba-salvador/volkswagen/taos/2022/comfortline-1-4-tsi-aut-flex/detalhes/9063956?page=detail&undefined,Volkswagen,Taos,Comfortline 1.4 TSI (Aut) (Flex),R$ 135.900,Salvador - BA,2021/2022,Flex,5,12.176,Automática,Preto,SUV,Sim,Sim,,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,,Sim,,Sim,1.4 TSI,150 (E) / 150 (G),25.5 (E) / 25.5 (G),194 (E) / 194 (G),9.3 (E) / 9.3 (G),7.6 (E) / 10.9 (G),9.1 (E) / 13 (G),Dianteira,Elétrica,"Suspensão independente, braços sobrepostos e mola helicoidal.",Suspensão tipo eixo de torção e molas helicoidal.,Discos ventilados,Discos sólidos,1626,1841,2680,1420,51,2680,498,5,,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,Sim,,,,,Sim,,,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,https://www.mobiauto.com.br/comprar/carros/ba-salvador/volkswagen/voyage/2023/1-0-mpi-flex/detalhes/9064550?page=detail&undefined,Volkswagen,Voyage,1.0 MPI (Flex),R$ 63.900,Salvador - BA,2022/2023,Flex,3,7.694,Manual,Branco,Sedan,Sim,Sim,Sim,Sim,Sim,,,Sim,,Sim,,Sim,,,,Sim,,Sim,Sim,,,,,,,,Sim,1.0,84 (E) / 77 (G),10.3 (E) / 9.6 (G),164 (E) / 162 (G),13.4 (E) / 13.7 (G),8.9 (E) / 13.4 (G),10.6 (E) / 15.6 (G),Dianteira,Hidráulica,"Suspensão tipo McPherson, roda tipo independente e molas helicoidal",Suspensão tipo eixo de torção e molas helicoidal,Dois freios à disco ventilados,Tambor ,1464,1656,4213,1015,55,2467,480,5,,Sim,Sim,Sim,,Sim,,,,Sim,,,,,Sim,,,,,,,Sim,,,,,,,,,,,Sim,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,https://www.mobiauto.com.br/comprar/carros/ba-salvador/volkswagen/t-cross/2022/1-0-200-tsi-comfortline-aut-flex/detalhes/9290306?page=detail&undefined,Volkswagen,T-Cross,1.0 200 TSI Comfortline (Aut) (Flex),R$ 113.000,Salvador - BA,2022/2022,Flex,3,20.959,Automática,Preto,SUV,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,Sim,Sim,,,Sim,Sim,Sim,Sim,,,Sim,,,Sim,,Sim,200 TSI 1.0,128 (E) / 116 (G),20.394323 (E) / 20.394323 (G),184 (E) / 179 (G),10.4 (E) / 10.9 (G),N/C,N/C,dianteira,Elétrica,,,Disco ventilado,,1568,1760,4199,1250,52,2651,420,5,,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,https://www.mobiauto.com.br/comprar/carros/ba-salvador/volkswagen/voyage/2023/1-0-mpi-flex/detalhes/9064390?page=detail&undefined,Volkswagen,Voyage,1.0 MPI (Flex),R$ 63.900,Salvador - BA,2022/2023,Flex,7,16.468,Manual,Branco,Sedan,Sim,Sim,Sim,Sim,Sim,,,Sim,,Sim,,Sim,,,,Sim,,Sim,Sim,,,,,,,,Sim,1.0,84 (E) / 77 (G),10.3 (E) / 9.6 (G),164 (E) / 162 (G),13.4 (E) / 13.7 (G),8.9 (E) / 13.4 (G),10.6 (E) / 15.6 (G),Dianteira,Hidráulica,"Suspensão tipo McPherson, roda tipo independente e molas helicoidal",Suspensão tipo eixo de torção e molas helicoidal,Dois freios à disco ventilados,Tambor ,1464,1656,4213,1015,55,2467,480,5,,Sim,Sim,Sim,,Sim,,,,Sim,,,,,Sim,,,,,,,Sim,,,,,,,,,,,Sim,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,https://www.mobiauto.com.br/comprar/carros/ba-salvador/volkswagen/t-cross/2023/1-0-200-tsi-comfortline-aut-flex/detalhes/9496869?page=detail&undefined,Volkswagen,T-Cross,1.0 200 TSI Comfortline (Aut) (Flex),R$ 125.900,Salvador - BA,2022/2023,Flex,1,20.798,Automática,Azul,SUV,Sim,Sim,,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,Sim,Sim,,Sim,200 TSI 1.0,128 (E) / 116 (G),20.394323 (E) / 20.394323 (G),184 (E) / 179 (G),10.4 (E) / 10.9 (G),8.3 (E) / 12 (G),10 (E) / 14.4 (G),Dianteira,Elétrica,"Suspensão tipo McPherson, roda tipo independente e molas helicoidais","Eixo de torsão, molas helicoidais",Discos ventilados,Discos sólidos,1568,1760,4199,1250,52,2651,373,5,,Sim,Sim,Sim,,,Sim,,,,,,Sim,,Sim,Sim,,,,,Sim,,,Sim,,Sim,,,Sim,,,,,,,,,,Sim,,,,,Sim,Sim,Sim,,,,,,,,,,,,,Sim,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,https://www.mobiauto.com.br/comprar/carros/ba-salvador/volkswagen/virtus/2022/1-0-200-tsi-comfortline-flex-aut/detalhes/9255025?page=detail&undefined,Volkswagen,Virtus,1.0 200 TSI Comfortline (Flex) (Aut),R$ 85.900,Salvador - BA,2021/2022,Flex,3,33.014,Automática,Branco,Sedan,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,,Sim,Sim,Sim,,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,,Sim,,Sim,1.0,128 (E) / 116 (G),20.4 (E) / 20.4 (G),194 (E),9.9 (E),7.8 (E) / 11.2 (G),10.2 (E) / 14.6 (G),Dianteira,Elétrica,"Suspensão tipo McPherson, roda tipo independente e mola helicoidal",Suspensão tipo eixo de torção e mola helicoidal,Dois freios à disco ventilados,Dois freios à disco sólidos,1472,1751,4482,1192,52,2651,521,5,,Sim,Sim,Sim,,Sim,Sim,Sim,,Sim,,Sim,Sim,Sim,Sim,Sim,Sim,,,Sim,Sim,Sim,Sim,,,,,,,,,Sim,Sim,,Sim,,,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,https://www.mobiauto.com.br/comprar/carros/ba-salvador/volkswagen/t-cross/2022/1-0-200-tsi-12v-aut-flex/detalhes/9064614?page=detail&undefined,Volkswagen,T-Cross,1.0 200 TSI 12V (Aut) (Flex),R$ 98.900,Salvador - BA,2021/2022,Flex,7,33.804,Automática,Cinza,SUV,Sim,Sim,Sim,,Sim,Sim,Sim,Sim,,Sim,,,Sim,,,,,,,,,Sim,,,,,Sim,1.0,128 (E) / 116 (G),20.394323 (E) / 20.394323 (G),193 (E),10.2 (E),N/C,N/C,dianteira,,,,Dois freios à disco com dois discos ventilados,,1568,1760,4199,1250,,2651,420,5,,,Sim,Sim,,,,,,,,,,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,https://www.mobiauto.com.br/comprar/carros/ba-salvador/volkswagen/t-cross/2022/1-4-tsi-highline-aut-flex/detalhes/9265252?page=detail&undefined,Volkswagen,T-Cross,1.4 TSI Highline (Aut) (Flex),R$ 121.900,Salvador - BA,2021/2022,Flex,6,15.125,Automática,Preto,SUV,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,,Sim,,Sim,250 TSI 1.4,150 (E) / 150 (G),25.492905 (E) / 25.492905 (G),198 (E) / 198 (G),8.7 (E) / 8.7 (G),7.7 (E) / 11 (G),9.3 (E) / 13.2 (G),dianteira,Elétrica,,,Dois freios à disco com dois discos ventilados,,1568,1760,4199,1250,52,2651,420,5,,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,,,Sim,,,Sim,,,Sim,Sim,Sim,Sim,Sim,,Sim,,,,,Sim,Sim,,,,,,,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,https://www.mobiauto.com.br/comprar/carros/ba-salvador/volkswagen/t-cross/2021/1-0-200-tsi-comfortline-aut-flex/detalhes/9064025?page=detail&undefined,Volkswagen,T-Cross,1.0 200 TSI Comfortline (Aut) (Flex),R$ 97.900,Salvador - BA,2021/2021,Flex,8,28.832,Automática,Marrom,SUV,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,Sim,Sim,Sim,,,Sim,Sim,,,,Sim,Sim,,,,Sim,200 TSI 1.0,128 (E) / 116 (G),20.394323 (E) / 20.394323 (G),184 (E) / 179 (G),10.4 (E) / 10.9 (G),N/C,N/C,dianteira,Elétrica,,,Disco ventilado,,1568,1760,4199,1250,52,2651,420,5,,Sim,Sim,Sim,,,,,,,,,Sim,,Sim,Sim,,,,,Sim,,,Sim,,Sim,,,,,,,,,,,,,Sim,,,,,,Sim,Sim,,,,,,,,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,https://www.mobiauto.com.br/comprar/carros/ba-salvador/volkswagen/t-cross/2022/1-0-200-tsi-comfortline-aut-flex/detalhes/9064530?page=detail&undefined,Volkswagen,T-Cross,1.0 200 TSI Comfortline (Aut) (Flex),R$ 113.000,Salvador - BA,2022/2022,Flex,2,28.796,Automática,Cinza,SUV,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,Sim,Sim,,,Sim,Sim,Sim,Sim,,,Sim,,,Sim,,Sim,200 TSI 1.0,128 (E) / 116 (G),20.394323 (E) / 20.394323 (G),184 (E) / 179 (G),10.4 (E) / 10.9 (G),N/C,N/C,dianteira,Elétrica,,,Disco ventilado,,1568,1760,4199,1250,52,2651,420,5,,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,https://www.mobiauto.com.br/comprar/carros/ba-salvador/volkswagen/t-cross/2022/1-4-tsi-highline-aut-flex/detalhes/9064517?page=detail&undefined,Volkswagen,T-Cross,1.4 TSI Highline (Aut) (Flex),R$ 120.900,Salvador - BA,2021/2022,Flex,8,16.691,Automática,Preto,SUV,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,Sim,Sim,Sim,,Sim,,,Sim,,Sim,250 TSI 1.4,150 (E) / 150 (G),25.492905 (E) / 25.492905 (G),198 (E) / 198 (G),8.7 (E) / 8.7 (G),7.7 (E) / 11 (G),9.3 (E) / 13.2 (G),dianteira,Elétrica,,,Dois freios à disco com dois discos ventilados,,1568,1760,4199,1250,52,2651,420,5,,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,,,Sim,,,Sim,,,Sim,Sim,Sim,Sim,Sim,,Sim,,,,,Sim,Sim,,,,,,,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,https://www.mobiauto.com.br/comprar/carros/ba-salvador/volkswagen/t-cross/2021/1-4-tsi-highline-aut-flex/detalhes/9064500?page=detail&undefined,Volkswagen,T-Cross,1.4 TSI Highline (Aut) (Flex),R$ 110.900,Salvador - BA,2021/2021,Flex,6,29.985,Automática,Azul,SUV,Sim,Sim,,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,,Sim,,Sim,250 TSI 1.4,150 (E) / 150 (G),25.492905 (E) / 25.492905 (G),198 (E) / 198 (G),8.7 (E) / 8.7 (G),7.7 (E) / 11 (G),9.3 (E) / 13.2 (G),dianteira,Elétrica,,,Dois freios à disco com dois discos ventilados,,1568,1760,4199,1250,52,2651,420,5,,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,Sim,Sim,Sim,,,,,,Sim,,,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,https://www.mobiauto.com.br/comprar/carros/ba-salvador/honda/fit/2019/1-5-16v-exl-cvt-flex/detalhes/9219506?page=detail&undefined,Honda,Fit,1.5 16v EXL CVT (Flex),R$ 79.900,Salvador - BA,2018/2019,Flex,3,78.067,Automática,Vermelho,Monovolume,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,Sim,,,,Sim,Sim,,,Sim,,1.5,116 (E) / 115 (G),15.601658 (E) / 15.499686 (G),N/C,- (E),8.3 (E) / 12.3 (G),9.9 (E) / 14.1 (G),dianteira,,,,Dois freios à disco com dois discos ventilados,,1535,1694,4096,1104,46,2530,363,5,,Sim,,,,,,,,,,,,,Sim,Sim,,,,,Sim,,,Sim,,Sim,,,,,,,,,,,,,Sim,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,https://www.mobiauto.com.br/comprar/carros/ba-salvador/chevrolet/spin/2020/premier-7s-1-8-aut-flex/detalhes/8700031?page=detail&undefined,Chevrolet,Spin,Premier 7S 1.8 (Aut) (Flex),R$ 79.900,Salvador - BA,2020/2020,Flex,0,106.246,Automática,Branco,Monovolume,Sim,Sim,,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,,Sim,Sim,,,Sim,Sim,,,Sim,,1.8,111 (E) / 106 (G),17.743063 (E) / 16.825317 (G),168 (E),12 (E),7.2 (E) / 10.6 (G),8.9 (E) / 12.8 (G),dianteira,,,,Dois freios à disco com dois discos ventilados,,1609,1735,4416,1282,53,2620,162,7,,Sim,,,,,,,,,,,,,Sim,Sim,,,,,Sim,,,Sim,,Sim,,,,,,,,,,,,,Sim,,,,,,,Sim,,,,,,,,,,,,,,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,https://www.mobiauto.com.br/comprar/carros/ba-salvador/volkswagen/touareg/2012/3-6-v6-fsi-4wd/detalhes/9491140?page=detail&undefined,Volkswagen,Touareg,3.6 V6 FSI 4WD,R$ 76.900,Salvador - BA,2011/2012,Flex,6,155.920,Automática,Prata,SUV,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,,Sim,,,,Sim,,3.6,280 (G),36.709785 (G),228 (G),7.8 (G),7.6 (G),12.5 (G),4x4,,"Suspensão tipo braços triangulares e dianteira com barra estabilizadora, roda tipo independente e molas helicoidal.","Suspensão tipo braços triangulares e traseira com barra estabilizadora, roda tipo independente e molas helicoidal.",Quatro freios à disco com quatro discos ventilados.,,1709,1940,4795,2075,85,2893,580,5,Sim,Sim,,,,,,,,,,,,,Sim,Sim,,,,,Sim,,,Sim,Sim,Sim,,,,,,,,,,,,,Sim,,,,,,,Sim,,,,,,,,,,,,,,Sim,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,https://www.mobiauto.com.br/comprar/carros/ba-salvador/peugeot/208/2014/active-1-5-8v-flex/detalhes/8676583?page=detail&undefined,Peugeot,208,Active 1.5 8V (Flex),R$ 35.900,Salvador - BA,2013/2014,Flex,0,105.668,Manual,Prata,Hatch,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,,Sim,Sim,Sim,,,,Sim,,,Sim,,,Sim,,,,Sim,,1.4,93 (E) / 89 (G),14.174055 (E) / 13.460254 (G),181 (E) / 177 (G),10.9 (E),8 (E) / 11.6 (G),14.3 (E),dianteira,,"Suspensão tipo McPherson e dianteira com barra estabilizadora, roda tipo independente e molas helicoidal.","Suspensão tipo eixo de torção, roda tipo semi-independente e molas helicoidal.",Dois freios à disco.,,1472,1702,3966,1076,55,2541,285,5,,Sim,,,,,,,,,,,,,Sim,Sim,,,,,Sim,,,,,,,,,,,,,,,,,,Sim,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,https://www.mobiauto.com.br/comprar/carros/ba-salvador/citroen/c4-cactus/2022/1-6-feel-aut-flex/detalhes/9490178?page=detail&undefined,Citroën,C4 Cactus,1.6 Feel (Aut) (Flex),R$ 82.900,Salvador - BA,2021/2022,Flex,0,51.061,Automática,Prata,SUV,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,,Sim,Sim,Sim,Sim,Sim,,Sim,,Sim,Sim,Sim,,Sim,Sim,,,Sim,,1.6,118 (E) / 115 (G),16.1 (E) / 16.1 (G),190 (E) / 185 (G),12 (E),7.7 (E) / 11.2 (G),8.9 (E) / 12.7 (G),Dianteira,Elétrica,"McPherson, independente, molas helicoidais, amortecedores hidráulicos telescópicos e barra estabilizadora","Suspensão tipo eixo de torção, roda tipo semi-independente e molas helicoidais",Discos ventilados,Tambor,1534,1714,4170,1204,55,2600,320,5,,Sim,,,,Sim,Sim,Sim,,Sim,,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,Sim,Sim,,Sim,,,,,,,,Sim,Sim,,Sim,,,,Sim,,,,Sim,,,,,,,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,https://www.mobiauto.com.br/comprar/carros/ba-salvador/ford/ecosport/2020/se-1-5-flex/detalhes/9176397?page=detail&undefined,Ford,EcoSport,SE 1.5 (Flex),R$ 69.900,Salvador - BA,2020/2020,Flex,9,65.000,Manual,Branco,SUV,Sim,Sim,,Sim,Sim,Sim,,Sim,,Sim,Sim,Sim,,Sim,,,,Sim,,,,,Sim,,,Sim,,1.5,137 (E) / 130 (G),16.213488 (E) / 15.601658 (G),N/C,- (E),8.3 (E) / 11.6 (G),9 (E) / 13.1 (G),dianteira,,,,Dois freios à disco com dois discos ventilados,,1693,1765,4269,1227,52,2521,362,5,,Sim,,,,,,,,,,,,,Sim,Sim,,,,,,,,Sim,,,,,,,,,,,,,,,Sim,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,https://www.mobiauto.com.br/comprar/carros/ba-salvador/fiat/strada/2020/hard-working-1-4-flex-cabine-simples/detalhes/9461167?page=detail&undefined,Fiat,Strada,Hard Working 1.4 (Flex) (Cabine Simples),R$ 61.900,Salvador - BA,2020/2020,Flex,1,149.076,Manual,Branco,Picapes,,Sim,,,,,,Sim,,Sim,,,,,,Sim,,,Sim,,,,,,,Sim,,1.4,88 (E) / 85 (G),12.5 (E) / 12.4 (G),164 (E) / 163 (G),12.5 (E),7 (E) / 10.3 (G),10.9 (E),dianteira,,"Suspensão tipo McPherson e dianteira com barra estabilizadora, roda tipo independente e molas helicoidal.","Suspensão tipo eixo transversal (beam), roda tipo rígida e molas feixe de lâminas.",Dois freios à disco com dois discos ventilados.,,1590,1664,4438,1084,58,2718,,2,,Sim,,Sim,,Sim,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,Sim,,,,,,,,,,,,,Sim,Sim,Sim,,Sim,Sim,Sim,,Sim,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
