,URL,Fabricante,Modelo,Versao,Valor,Cidade,Ano,Combustível,Placa final,KM,Câmbio,Cor,Carroceria,Desembaçador do vidro traseiro,Computador de bordo,Aceita troca,Pronta entrega,Motorização,Potência (cv),Torque (kgf.m),Velocidade máxima (km/h),Tempo 0-100 (s),Consumo cidade (km/l),Consumo estrada (km/l),Tração,Direção,Suspensão dianteira,Suspensão traseira,Freios dianteiros,Freios traseiros,Altura (mm),Largura (mm),Comprimento (mm),Peso (kg),Tanque (L),Entre-eixos (mm),Porta-Malas (L),Ocupantes,Desembaçador traseiro,Airbag para motorista,Direção elétrica,Volante multifuncional,Airbag central,Ar condicionado digital,Veículo de não fumante,Revisões realizadas,Laudo cautelar aprovado,Possui vistoria,Ar condicionado,Controle elétrico do vidros dianteiros,Travas elétricas,Retrovisores elétricos,Alarme,Freios abs,Bancos revestidos de couro,Airbags frontais,Câmbio automático,Rodas de liga leve,Piloto automático adaptativo,Airbags laterais,Controle elétrico do vidros traseiros,Distribuição eletrônica de frenagem (ebd),Volante com ajuste de altura,Conexão usb,Rádio,Sensores de estacionamento dianteiro,Faróis de neblina,Central multimídia,Nenhuma batida,Único dono,Pneus novos,Airbag duplo frontal,Airbag motorista,Ar-condicionado,Volante com regulagem de altura,Entradas usb,Bancos de couro,Vidros elétricos dianteiros,Vidros elétricos traseiros,Farol de neblina,Piloto automático adaptativo (acc),Sensor de estacionamento dianteiro,Direção hidráulica,Limpador do vidro traseiro,Cd player,Ar quente,Banco do motorista com ajuste de altura,Brake light,Conexão bluetooth,Parece novo,Limpador traseiro,Trio elétrico,Sistema star-stop,Ajuste elétrico dos retrovisores,Ipva pago,Saldão,Aerofólio,Alerta de cinto para passageiro da primeira fila,Baixa quilometragem,Licenciado esse ano,Isofix para fixação de cadeira infantil,Banco traseiro bipartido,Banco traseiro rebatível,Cintos de três pontos para todos os ocupantes,Encosto de cabeça para todos os ocupantes,Cintos três-pontos para todos os ocupantes,Encostos de cabeça no banco traseiro,Fixação para cadeirinhas infantis (isofix),Kit visibilidade,Controle de tração,Câmera de ré,Assistente de partida em rampa,Apple carplay,Limitador de velocidade,Alerta de cinto para condutor,Controle eletrônico de estabilidade,Luz no porta-luvas,Volante com ajuste de profundidade,Controle eletrônico de estabilidade (esc),Luz de cortesia no porta-luvas,Volante com regulagem de altura e profundidade,Banco do motorista com regulagem de altura,Assistente de subida em rampa,Start-stop,Garantia de fábrica,Sensor de chuva,Sensor de farol,Cd player com mp3,Tração 4x4,Adaptado para pcd,Sensores de estacionamento traseiro,Acendimento automático dos faróis,Teto solar,Rodas de aço com calotas,Protetor de caçamba,Chave canivete,Garantia de 1 ano,Sensor de estacionamento traseiro,Bluetooth,Navegador gps,Airbags de cortina,Alerta de mudança de faixa,Frenagem autônoma de emergência,Controle automático de descida,Roteador wi-fi,Luz de condução diurna,Espelhamento da tela do celular,Retrovisores rebatíveis eletricamente,Retrovisor interno fotocrômico,Assistente de descida,Frenagem autônoma de emergência (aeb),Retrovisor interno eletrocrômico,Retrovisores com rebatimento elétrico,Espelhamento de celular,Gps,Luz de condução diurna (drl),Wi-fi,Chave presencial,Luz no porta-malas,Luz de cortesia no porta-malas,Para-choque na cor do veículo,Entrada usb no banco de trás,Tração dianteira,Friso lateral,Porta-copos,Assistente de permanência em faixa,Alerta de ponto cego,Android auto sem fio,Faróis de led,Carregador de celular por indução,Apoio de braço para o motorista,Assistente de manutenção de faixa,Descanso de braço na primeira fileira,Android auto,Vidros elétricos dianteiros one touch,Estepe integral,Mylink,Sistema de conectividade veicular,Possui multas,Volante com acabamento em couro,Encomenda,Capota marítima,Sensor crepuscular,Tração 4x4 reduzida,Tração traseira,Vidros elétricos dianteiros antiesmagamento,Vidros elétricos traseiros one touch,Vidros elétricos traseiros antiesmagamento,Seta no retrovisor,Troca de marchas no volante,Auto hold,Sensor de estacionamento lateral,Saídas de ar condicionado na segunda fileira,Sistema de conectividade,Câmera 360°,Partida por botão,Terceira fileira de bancos,7 lugares,Airbags traseiros,Farol alto automático,Computador de bordo digital,Alerta de cinto para todos os ocupantes	,Ar condicionado digital de 2 zonas,Reconhecimento de placas de trânsito,Pneus de uso misto,Blindagem,Kit multimídia com tv,Banco do motorista com aquecimento,Banco do passageiro com aquecimento,Banco do motorista com ajuste elétrico,Trava multilock,Alerta de tráfego traseiro cruzado,Saídas de ar-condicionado na segunda fileira,Toca fitas,Ar-condicionado digital,Teto panorâmico,Veículo alienado,Farol de milha,Kit gnv,Apoio de cabeça para passageiros da segunda fileira,Ar condicionado digital de 3 zonas,Airbags de joelho,Banco do passageiro com ajuste elétrico,Caçamba de fibra,Estepe temporário,Barras longitudinais no teto,Cluster digital,Regulagem de altura do facho dos faróis,Certificado,Faróis com ajuste de altura,Ar-condicionado digital de 2 zonas,Faróis de xenônio,Câmera 360º,Capa de banco,Lanternas traseiras de led,Faróis com projetor,Ancoragem de cadeiras infantis,Apoio de braço no banco traseiro,Monitoramento de pressão dos pneus,Park assist,Faróis de led matrix,Apple carplay sem fio,Calha de chuva,Alças de segurança no teto,Freio a disco dianteiro
1137,https://www.mobiauto.com.br/comprar/carros/ba-salvador/honda/hr-v/2019/exl-cvt-1-8-i-vtec-flexone/detalhes/11779694?page=detail,Honda,HR-V,EXL CVT 1.8 I-VTEC FlexOne,R$ 105.990,Salvador - BA,2019/2019,Flex,5,65.052,Automática,Azul,SUV,,Sim,,,1.8,139 (E) / 140 (G),17.743063 (E) / 17.53912 (G),N/C,- (E),7.7 (E) / 11 (G),8.6 (E) / 12.3 (G),dianteira,,,,Quatro freios à disco com dois discos ventilados,,1586,1772,4294,1271,51,2610,437,5,Sim,,Sim,,,,,,,,,,Sim,Sim,Sim,Sim,,,Sim,Sim,,Sim,,Sim,,,Sim,,,Sim,,,,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,,,,,,,,,Sim,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1138,https://www.mobiauto.com.br/comprar/carros/ba-salvador/chevrolet/onix/2022/lt-1-0-flex/detalhes/12392179?page=detail,Chevrolet,Onix,LT 1.0 (Flex),R$ 75.990,Salvador - BA,2022/2022,Flex,3,23.701,Manual,Cinza,Hatch,,Sim,,,1.0,82 (E),10.6 (E),N/C,- (E),9.9 (E),11.7 (E),dianteira,Elétrica,"Suspensão tipo McPherson, roda tipo independente e molas helicoidal.","Suspensão tipo eixo de torção, roda tipo semi-independente e molas helicoidal.",Disco ventilado,Tambor,1476,1731,4163,1075,44,2551,291,5,Sim,,Sim,Sim,,,,,,,,,Sim,,Sim,Sim,,,,,,Sim,,,,,Sim,,,Sim,,,,Sim,,Sim,,Sim,,Sim,Sim,,,,,,,Sim,,,,,Sim,,,,,,,,,,,Sim,Sim,,,Sim,Sim,Sim,,Sim,,,,Sim,,,,,Sim,,,Sim,Sim,,,,,,,,,,,,,,,,Sim,,Sim,,,,,,,,,,,,,Sim,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1139,https://www.mobiauto.com.br/comprar/carros/ba-salvador/honda/city/2023/touring-1-5-aut/detalhes/12093047?page=detail,Honda,City,Touring 1.5 (Aut),R$ 116.990,Salvador - BA,2022/2023,Flex,0,20.401,CVT,Vermelho,Sedan,,Sim,,,1.5,126 (E) / 126 (G),15.8 (E) / 15.5 (G),175 (E) / 175 (G),11.3 (E) / 11.3 (G),9.2 (E) / 13.1 (G),10.5 (E) / 15.2 (G),Dianteira,Elétrica,"Suspensão tipo McPherson, roda tipo independente e molas helicoidal",Suspensão tipo eixo de torção e molas helicoidal,Discos ventilados,Tambor ,1477,1748,4549,1167,44,2600,519,5,Sim,,,Sim,,,,,,,,,Sim,,Sim,,,,Sim,Sim,,Sim,,,,,Sim,,,,,,,Sim,Sim,Sim,Sim,,Sim,Sim,Sim,Sim,,Sim,,,,Sim,,Sim,,,,Sim,,,,,,,,,,,,,,,,,,Sim,,,,,,,,,,,,Sim,,,,,,,,,,,,,,,,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1140,https://www.mobiauto.com.br/comprar/carros/ba-lauro-de-freitas/bmw/x5/2018/4-4-m/detalhes/12045102?page=detail,BMW,X5,4.4 M,R$ 349.900,Lauro de Freitas - BA,2017/2018,Gasolina,8,76.624,Automática,Preto,SUV,,Sim,,,4.4,575 (G),76.5 (G),250 (G),4.2 (G),6.8 (G),11.1 (G),4x4,,"Suspensão tipo braços triangulares e dianteira com barra estabilizadora, roda tipo independente e molas helicoidal.","Suspensão tipo multibraço e traseira com barra estabilizadora, roda tipo independente e molas a ar.",Quatro freios à disco com quatro discos ventilados.,,1754,1985,4880,2350,85,2933,650,5,,,Sim,,,,,,,,,,Sim,Sim,Sim,Sim,,,Sim,Sim,,Sim,,Sim,,,Sim,,,Sim,,,,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,,,Sim,,,,,,Sim,,,Sim,,,,,,,,,,,,,,,,Sim,,,,,,,,,,,,,,,,Sim,Sim,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1141,https://www.mobiauto.com.br/comprar/carros/ba-salvador/renault/kwid/2018/zen-1-0-12v-sce-flex/detalhes/9563455?page=detail,Renault,Kwid,Zen 1.0 12v SCe (Flex),R$ 39.900,Salvador - BA,2017/2018,Flex,9,76.900,Manual,Branco,Hatch,Sim,,,,1.0,70 (E) / 66 (G),9.8 (E) / 9.4 (G),156 (E) / 152 (G),14.7 (E),10.3 (E) / 14.9 (G),10.8 (E) / 15.6 (G),dianteira,Elétrica,"Suspensão tipo McPherson, roda tipo independente e molas helicoidal.","Suspensão tipo eixo de torção, roda tipo semi-independente e molas helicoidal.",Dois freios à disco ventilados,Tambor ,1474,1579,3680,779,38,2423,290,5,Sim,Sim,Sim,,,,,,,,Sim,Sim,Sim,,,Sim,,Sim,,,,Sim,,,,Sim,Sim,,,,,,,Sim,Sim,Sim,,Sim,,Sim,,,,,,Sim,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1142,https://www.mobiauto.com.br/comprar/carros/ba-salvador/fiat/strada/2016/working-1-4-flex/detalhes/8045038?page=detail,Fiat,Strada,Working 1.4 (Flex),0,Salvador - BA,2016/2016,Flex,,0,Manual,Branco,Picapes,,Sim,Sim,,1.4,86 (E) / 85 (G),12.5 (E) / 12.4 (G),164 (E) / 163 (G),12.5 (E),8.9 (E) / 10.8 (G),12.2 (E),dianteira,,"Suspensão tipo McPherson e dianteira com barra estabilizadora, roda tipo independente e molas helicoidal.","Suspensão tipo eixo transversal (beam), roda tipo rígida e molas feixe de lâminas.",Dois freios à disco com dois discos ventilados.,,1590,1664,4438,1084,58,2718,,2,,,,,,,,,,,,,,,,Sim,,,,,,,,Sim,,,,,,,,,,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1143,https://www.mobiauto.com.br/comprar/carros/ba-salvador/volkswagen/virtus/2022/1-6-msi-16v-flex/detalhes/11362623?page=detail,Volkswagen,Virtus,1.6 MSI 16V (Flex),0,Salvador - BA,2022/2022,Flex,3,32.000,Manual,Não Informada,Sedan,Sim,,,,1.6 MSI,117 (E) / 110 (G),16.5 (E) / 15.8 (G),195 (E),9.8 (E),8.2 (E) / 11.9 (G),9.5 (E) / 13.8 (G),dianteira,Elétrica,"Suspensão tipo McPherson, roda tipo independente e mola helicoidal",Suspensão tipo eixo de torção e mola helicoidal,Dois freios à disco ventilados,Dois freios à disco sólidos,1472,1751,4482,1134,52,2651,521,5,,Sim,,,,,,,,,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,,Sim,,,Sim,Sim,Sim,Sim,,,Sim,,,,,,,,,,,,,,,,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1144,https://www.mobiauto.com.br/comprar/carros/ba-salvador/hyundai/creta/2023/limited-1-0-turbo-aut-flex/detalhes/11362608?page=detail,Hyundai,Creta,Limited 1.0 Turbo (Aut) (Flex),0,Salvador - BA,2023/2023,Flex,3,18.500,Automática,Não Informada,SUV,Sim,Sim,,,1.0,120 (E),17.5 (E),180 (E),11.5 (E),8.3 (E) / 11.6 (G),8.7 (E) / 12 (G),Dianteira,Elétrica,Independente tipo McPherson com barra estabilizadora,Eixo de torsão,Dois freios à disco ventilados,Dois freios à disco sólidos,1620,1790,4300,1270,50,2610,422,5,Sim,Sim,,Sim,,,,,,,Sim,Sim,Sim,,Sim,Sim,,Sim,Sim,,,Sim,Sim,,Sim,Sim,Sim,,Sim,,,,,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,Sim,,,,Sim,,Sim,Sim,Sim,Sim,,Sim,Sim,,,,,,,,,,,,,,,,,,Sim,,,,,,,,,,,,Sim,,,,,,,,,Sim,,,,,,,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1145,https://www.mobiauto.com.br/comprar/carros/ba-salvador/citroen/c4-cactus/2022/1-6-feel-pack-aut-flex/detalhes/11362600?page=detail,Citroën,C4 Cactus,1.6 Feel Pack (Aut) (Flex),0,Salvador - BA,2022/2022,Flex,0,29.930,Automática,Não Informada,SUV,,Sim,,,1.6,118 (E) / 115 (G),16.111517 (E) / 16.111517 (G),190 (E) / 185 (G),12 (E),7.3 (E) / 10.4 (G),9.1 (E) / 13 (G),dianteira,Elétrica,"McPherson, independente, molas helicoidais, amortecedores hidráulicos telescópicos e barra estabilizadora","Travessa deformável, molas helicoidais, amortecedores hidráulicos telescópicos e barras estabilizadoras",Disco ventilado,Tambor,1534,1714,4170,1204,55,2600,320,5,,,Sim,Sim,,Sim,,,,,Sim,Sim,Sim,,Sim,Sim,,Sim,Sim,Sim,,Sim,Sim,,,Sim,Sim,,Sim,,,,,Sim,,Sim,,Sim,,Sim,Sim,Sim,,,,Sim,,Sim,Sim,,Sim,,Sim,,,Sim,,,,,,,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,Sim,,Sim,,Sim,,,Sim,,,Sim,Sim,,,,,,,,,Sim,,,,,,,Sim,,,,,,,Sim,Sim,,,,,,,Sim,,Sim,,Sim,Sim,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1146,https://www.mobiauto.com.br/comprar/carros/ba-salvador/renault/kwid/2022/outsider-1-0-12v-sce-flex/detalhes/11362587?page=detail,Renault,Kwid,Outsider 1.0 12v SCe (Flex),0,Salvador - BA,2022/2022,Flex,0,11.500,Manual,Não Informada,Hatch,,,,,1.0,70 (E) / 66 (G),10.0 (E) / 9.6 (G),156 (E) / 152 (G),14.7 (E),10.3 (E) / 14.9 (G),10.8 (E) / 15.6 (G),Dianteira ,Elétrica,"Suspensão tipo McPherson, roda tipo independente e molas helicoidal.","Suspensão tipo eixo de torção, roda tipo semi-independente e molas helicoidal",Dois freios à disco ventilados,Tambor ,1474,1579,3680,786,38,2423,290,5,,Sim,Sim,Sim,,,,,,,Sim,Sim,Sim,,Sim,Sim,,Sim,,,,Sim,,Sim,Sim,,Sim,,Sim,Sim,,,,Sim,Sim,Sim,Sim,,,Sim,,Sim,,,,,,Sim,Sim,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sim,,,,,,,,,,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1147,https://www.mobiauto.com.br/comprar/carros/ba-salvador/fiat/strada/2020/1-4-cs-freedom/detalhes/8187680?page=detail,Fiat,Strada,1.4 CS Freedom ,0,Salvador - BA,2020/2020,Flex,,0,Manual,Preto,Picapes,,,,,,N/C,N/C,N/C,- (F),N/C,N/C,,,,,Dois freios Ã  disco com dois discos ventilados,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1148,https://www.mobiauto.com.br/comprar/carros/ba-simoes-filho/volkswagen/voyage/2022/1-0-mpi-flex/detalhes/12357444?page=detail,Volkswagen,Voyage,1.0 MPI (Flex),R$ 56.000,Simões Filho - BA,2021/2022,Flex,0,51.000,Manual,Prata,Sedan,Sim,Sim,,,1.0,84 (E) / 75 (G),10.4 (E) / 9.7 (G),173 (E) / 171 (G),13.2 (E) / 13.4 (G),8.9 (E) / 13.4 (G),10.6 (E) / 15.6 (G),Dianteira,Hidráulica,"Suspensão tipo McPherson, roda tipo independente e molas helicoidal",Suspensão tipo eixo de torção e molas helicoidal,Discos ventilados,Tambor ,1463,1656,4213,991,55,2467,480,5,Sim,Sim,,,,,,,,,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,,,,Sim,,,Sim,,Sim,,,,,Sim,,Sim,,Sim,,Sim,,Sim,,,,,Sim,,,Sim,,,,,,,,,Sim,,,,,Sim,,,Sim,,,Sim,Sim,Sim,,,,,,,,,,,,,,Sim,,,,,,,,,,,,Sim,,,,,Sim,,,,,,,,,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1149,https://www.mobiauto.com.br/comprar/carros/ba-salvador/toyota/etios/2013/xs-1-3-flex/detalhes/12269334?page=detail,Toyota,Etios,XS 1.3 (Flex),R$ 37.900,Salvador - BA,2013/2013,Flex,8,83,Manual,Azul,Hatch,Sim,,Sim,Sim,1.3,90 (E) / 84 (G),12.848424 (E) / 11.930679 (G),170 (E),11.8 (E),8.5 (E),9 (E),dianteira,,"Suspensão tipo McPherson e dianteira com barra estabilizadora, roda tipo independente e molas helicoidal.","Suspensão tipo eixo de torção e traseira com barra estabilizadora, roda tipo semi-independente e molas helicoidal.",Dois freios à disco com dois discos ventilados.,,1510,1695,3777,945,45,2460,270,5,Sim,Sim,Sim,,,,Sim,,,,Sim,Sim,Sim,,,Sim,,Sim,,,,,Sim,Sim,Sim,Sim,Sim,,,,Sim,Sim,,Sim,Sim,Sim,,Sim,,Sim,Sim,,,,Sim,Sim,Sim,Sim,,Sim,,Sim,Sim,,,,,,Sim,,Sim,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,Sim,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,Sim,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,
1150,https://www.mobiauto.com.br/comprar/carros/ba-salvador/caoa-chery/tiggo-5x/2020/1-5-txs-turbo-flex-aut/detalhes/12261133?page=detail,CAOA Chery,Tiggo 5X,1.5 TXS Turbo Flex (Aut),R$ 92.900,Salvador - BA,2019/2020,Flex,4,34.342,Automática,Cinza,SUV,Sim,Sim,,,1.5,150 (E) / 147 (G),21.4 (E) / 21.4 (G),180 (E),11 (E),6.7 (E) / 9.8 (G),8 (E) / 11.7 (G),Dianteira,Elétrica,"Independente McPherson, mola helicoidal","Suspensão tipo multibraço, roda tipo independente e molas helicoidais",Discos Ventilados,Discos Sólidos,1645,1830,4338,1424,57,2630,340,5,Sim,Sim,Sim,Sim,,,,Sim,,,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,,,,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,,Sim,Sim,,,,Sim,,,Sim,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sim,,,,,,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,
1151,https://www.mobiauto.com.br/comprar/carros/ba-salvador/fiat/mobi/2023/like-1-0-flex/detalhes/11833499?page=detail,Fiat,Mobi,Like 1.0 (Flex),R$ 53.900,Salvador - BA,2023/2023,Flex,3,24.000,Manual,Cinza,Hatch,Sim,Sim,Sim,Sim,1.0,74 (E) / 71 (G),9.7 (E) / 9.3 (G),154 (E) / 161 (G),13.4 (E) / 13.4 (G),8.8 (E) / 12.7 (G),9.9 (E) / 14.3 (G),dianteira,Elétrica,McPherson (dianteira)   ,eixo de torção (traseira)  ,Dois freios à disco, A tambor (diâmetro de 185 mm) com regulagem automática,1502,1633,3566,933,47,2305,215,5,Sim,Sim,,,,,,,Sim,,Sim,Sim,Sim,,,Sim,,Sim,,,,,,,,,,,,,,Sim,Sim,Sim,Sim,Sim,,,,Sim,,,,,,Sim,,Sim,,Sim,,Sim,Sim,,,,Sim,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1152,https://www.mobiauto.com.br/comprar/carros/ba-salvador/renault/sandero-stepway/2015/1-6-8v-flex/detalhes/12241498?page=detail,Renault,Sandero Stepway,1.6 8V (Flex),R$ 43.900,Salvador - BA,2015/2015,Flex,2,90.000,Manual,Prata,Hatch,Sim,Sim,Sim,,1.6,106 (E) / 98 (G),15.499686 (E) / 14.47997 (G),169 (E) / 167 (G),11.4 (E),7.1 (E),9.8 (E),dianteira,,"Suspensão tipo McPherson e dianteira com barra estabilizadora, roda tipo independente e molas helicoidal.","Suspensão tipo eixo de torção, roda tipo semi-independente e molas helicoidal.",Dois freios à disco com dois discos ventilados.,,1599,1761,4066,1117,50,2590,320,5,Sim,Sim,,Sim,,,Sim,,,,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,Sim,Sim,Sim,Sim,Sim,,,Sim,,,Sim,Sim,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,Sim,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1153,https://www.mobiauto.com.br/comprar/carros/ba-salvador/chevrolet/onix/2019/1-0-lt-spe-4/detalhes/12241319?page=detail,Chevrolet,Onix,1.0 LT SPE/4,R$ 53.900,Salvador - BA,2018/2019,Flex,6,80.000,Manual,Prata,Hatch,Sim,Sim,Sim,,1.0,80 (E) / 78 (G),9.8 (E) / 9.5 (G),N/C,- (E),8.8 (E) / 12.9 (G),15.3 (E),dianteira,,"Suspensão tipo McPherson e dianteira com barra estabilizadora, roda tipo independente e molas helicoidal.","Suspensão tipo eixo de torção, roda tipo semi-independente e molas helicoidal.",Dois freios à disco com dois discos ventilados.,Tambor,1475,1705,3933,1021,54,2528,280,5,Sim,Sim,Sim,Sim,,,Sim,,,Sim,Sim,Sim,,,Sim,Sim,Sim,Sim,,,,,,,,,,,,Sim,,Sim,,Sim,Sim,Sim,,,,Sim,,,,,,Sim,,Sim,Sim,,,Sim,Sim,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,Sim,,,,,,,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,Sim,,Sim,,,,,,,,,,,,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1154,https://www.mobiauto.com.br/comprar/carros/ba-salvador/toyota/yaris/2019/1-3-xl-cvt-flex/detalhes/12230534?page=detail,Toyota,Yaris,1.3 XL CVT (Flex),R$ 74.900,Salvador - BA,2019/2019,Flex,8,39,CVT,Marrom,Hatch,Sim,Sim,Sim,Sim,1.3,101 (E) / 94 (G),13.1 (E) / 12.5 (G),N/C,- (E),N/C,N/C,dianteira,,"Suspensão tipo McPherson e dianteira com barra estabilizadora, roda tipo independente e molas helicoidal.","Suspensão tipo eixo de torção e traseira com barra estabilizadora, roda tipo semi-independente e molas helicoidal.",Dois freios à disco com dois discos ventilados.,,1490,1730,4145,1100,45,2550,310,5,Sim,Sim,Sim,Sim,,,Sim,,,,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,Sim,Sim,Sim,,Sim,,Sim,Sim,,Sim,Sim,Sim,Sim,Sim,,Sim,Sim,Sim,Sim,,,Sim,Sim,Sim,,Sim,Sim,Sim,Sim,,,,,,Sim,,Sim,,,,Sim,Sim,,,,,,Sim,,,,,Sim,,Sim,Sim,,,,,,,,,Sim,Sim,,,,,,,,,,,,,,,,,,Sim,,,,,,,,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sim,,,,,,,,,,,,Sim,,,,,,,,,,,,,,,,,,,,,,,,Sim,,,,,,,,,,,,Sim,,,,,,,,
